case_index,feature,shap_value,abs_shap,feature_value,expected_value
38,f13,-0.0249160030474178,0.0249160030474178,0.0,0.508065863524093
38,f1037,0.017644819211687382,0.017644819211687382,,0.508065863524093
38,f1036,-0.017644819211687344,0.017644819211687344,,0.508065863524093
38,f3,0.012297992065560204,0.012297992065560204,0.06128381076993062,0.508065863524093
38,f2,-0.012297992065560181,0.012297992065560181,-0.37123857998788334,0.508065863524093
38,f1657,0.009228270952746035,0.009228270952746035,,0.508065863524093
38,f1656,-0.00922827095274602,0.00922827095274602,,0.508065863524093
38,f1039,0.008894784984514292,0.008894784984514292,,0.508065863524093
38,f1038,-0.008894784984514263,0.008894784984514263,,0.508065863524093
39,f15,0.03325293816193203,0.03325293816193203,0.0,0.508065863524093
39,f14,-0.03325293816193196,0.03325293816193196,0.0,0.508065863524093
39,f12,0.028651962207396485,0.028651962207396485,-1.654476204124673,0.508065863524093
39,f13,-0.028651962207396468,0.028651962207396468,0.0,0.508065863524093
39,f1037,0.015289558798937695,0.015289558798937695,,0.508065863524093
39,f1036,-0.015289558798937645,0.015289558798937645,,0.508065863524093
39,f5,0.014606367153695992,0.014606367153695992,-0.07725365673568828,0.508065863524093
39,f4,-0.014606367153695949,0.014606367153695949,-0.17964189082322427,0.508065863524093
39,f1039,0.00936854987470873,0.00936854987470873,,0.508065863524093
39,f1038,-0.0093685498747087,0.0093685498747087,,0.508065863524093
40,f15,0.036834336027607745,0.036834336027607745,0.0,0.508065863524093
40,f14,-0.03683433602760766,0.03683433602760766,0.0,0.508065863524093
40,f2,0.0175928289577428,0.0175928289577428,-0.20664307397674492,0.508065863524093
40,f3,-0.017592828957742786,0.017592828957742786,0.9943503572061284,0.508065863524093
40,f6,0.016212797359833667,0.016212797359833667,0.270815231769473,0.508065863524093
40,f7,-0.01621279735983365,0.01621279735983365,4.176235751713412,0.508065863524093
40,f1037,0.015095082296832405,0.015095082296832405,,0.508065863524093
40,f1036,-0.015095082296832355,0.015095082296832355,,0.508065863524093
40,f4,0.009628763885244125,0.009628763885244125,-0.17964189082322427,0.508065863524093
40,f5,-0.009628763885244099,0.009628763885244099,-0.07725365673568828,0.508065863524093
41,f8,0.021526883793028733,0.021526883793028733,-0.11607271869254768,0.508065863524093
41,f9,-0.021526883793028726,0.021526883793028726,-0.19923352503124944,0.508065863524093
41,f14,0.018874402753283507,0.018874402753283507,0.0,0.508065863524093
41,f15,-0.018874402753283476,0.018874402753283476,0.0,0.508065863524093
41,f1037,0.01837613352975919,0.01837613352975919,,0.508065863524093
41,f1036,-0.01837613352975916,0.01837613352975916,,0.508065863524093
41,f2,0.01823270022782492,0.01823270022782492,-0.7827273450157295,0.508065863524093
41,f3,-0.018232700227824892,0.018232700227824892,0.06128381076993062,0.508065863524093
41,f12,0.011892562562307285,0.011892562562307285,0.22308698345286138,0.508065863524093
41,f13,-0.011892562562307253,0.011892562562307253,0.0,0.508065863524093
42,f12,0.024810487933673384,0.024810487933673384,0.07085213040603426,0.508065863524093
42,f13,-0.024810487933673363,0.024810487933673363,0.0,0.508065863524093
42,f1037,0.01596595122628126,0.01596595122628126,,0.508065863524093
42,f1036,-0.015965951226281215,0.015965951226281215,,0.508065863524093
42,f2,0.014988914951502827,0.014988914951502827,0.45173895006780884,0.508065863524093
42,f3,-0.014988914951502806,0.014988914951502806,-1.0583960449535026,0.508065863524093
42,f15,0.009767470152271359,0.009767470152271359,0.0,0.508065863524093
42,f14,-0.009767470152271297,0.009767470152271297,0.0,0.508065863524093
42,f1039,0.009261240852579731,0.009261240852579731,,0.508065863524093
42,f1038,-0.009261240852579703,0.009261240852579703,,0.508065863524093
43,f14,0.0177338274978581,0.0177338274978581,0.0,0.508065863524093
43,f15,-0.017733827497858075,0.017733827497858075,0.0,0.508065863524093
43,f2,0.01711240593404184,0.01711240593404184,0.8632277150956549,0.508065863524093
43,f3,-0.017112405934041824,0.017112405934041824,0.4345104293444097,0.508065863524093
43,f1037,0.017066297168074857,0.017066297168074857,,0.508065863524093
43,f1036,-0.017066297168074816,0.017066297168074816,,0.508065863524093
43,f12,0.013371748674231665,0.013371748674231665,-0.13212767365640188,0.508065863524093
43,f13,-0.013371748674231637,0.013371748674231637,0.0,0.508065863524093
43,f22,0.01174997014027769,0.01174997014027769,0.0,0.508065863524093
43,f23,-0.011749970140277663,0.011749970140277663,0.0,0.508065863524093
44,f15,0.03131802270767125,0.03131802270767125,0.0,0.508065863524093
44,f14,-0.031318022707671186,0.031318022707671186,0.0,0.508065863524093
44,f2,0.017520842565266443,0.017520842565266443,-2.0171936400992676,0.508065863524093
44,f3,-0.017520842565266426,0.017520842565266426,-1.0583960449535026,0.508065863524093
44,f5,0.015148391253421998,0.015148391253421998,-0.07725365673568828,0.508065863524093
44,f4,-0.015148391253421968,0.015148391253421968,-0.1578779922887681,0.508065863524093
44,f1037,0.01396485070863665,0.01396485070863665,,0.508065863524093
44,f1036,-0.0139648507086366,0.0139648507086366,,0.508065863524093
44,f1039,0.008394506545402785,0.008394506545402785,,0.508065863524093
44,f1038,-0.00839450654540276,0.00839450654540276,,0.508065863524093
45,f15,0.03685086991011494,0.03685086991011494,0.0,0.508065863524093
45,f14,-0.0368508699101149,0.0368508699101149,0.0,0.508065863524093
45,f23,0.01854753187953744,0.01854753187953744,0.0,0.508065863524093
45,f22,-0.01854753187953741,0.01854753187953741,0.0,0.508065863524093
45,f1037,0.015770809999466104,0.015770809999466104,,0.508065863524093
45,f1036,-0.01577080999946606,0.01577080999946606,,0.508065863524093
45,f13,0.009620506341214075,0.009620506341214075,0.0,0.508065863524093
45,f12,-0.009620506341214047,0.009620506341214047,-2.6455250974595175,0.508065863524093
45,f2,0.009325944632021374,0.009325944632021374,-0.37123857998788334,0.508065863524093
45,f3,-0.009325944632021358,0.009325944632021358,0.06128381076993062,0.508065863524093
46,f1037,0.01818340789952194,0.01818340789952194,,0.508065863524093
46,f1036,-0.018183407899521893,0.018183407899521893,,0.508065863524093
46,f6,0.017483199513944257,0.017483199513944257,-0.11595178458575697,0.508065863524093
46,f7,-0.017483199513944246,0.017483199513944246,0.14841992073099589,0.508065863524093
46,f5,0.015055607893625325,0.015055607893625325,-0.07725365673568828,0.508065863524093
46,f4,-0.015055607893625289,0.015055607893625289,-0.17964189082322427,0.508065863524093
46,f22,0.012093646789403566,0.012093646789403566,0.0,0.508065863524093
46,f23,-0.012093646789403537,0.012093646789403537,0.0,0.508065863524093
46,f1039,0.00912023957425108,0.00912023957425108,,0.508065863524093
46,f1038,-0.009120239574251053,0.009120239574251053,,0.508065863524093
47,f1037,0.020194333690132956,0.020194333690132956,,0.508065863524093
47,f1036,-0.02019433369013292,0.02019433369013292,,0.508065863524093
47,f2,0.014221153540909906,0.014221153540909906,-0.04204756796560649,0.508065863524093
47,f3,-0.014221153540909881,0.014221153540909881,0.06128381076993062,0.508065863524093
47,f22,0.013336648681782267,0.013336648681782267,0.0,0.508065863524093
47,f23,-0.013336648681782241,0.013336648681782241,0.0,0.508065863524093
47,f13,0.010919553113287862,0.010919553113287862,0.0,0.508065863524093
47,f12,-0.010919553113287827,0.010919553113287827,1.085751150718215,0.508065863524093
47,f15,0.01087110291518927,0.01087110291518927,0.0,0.508065863524093
47,f14,-0.010871102915189206,0.010871102915189206,0.0,0.508065863524093
48,f12,0.023996119180095907,0.023996119180095907,-1.2485165959998008,0.508065863524093
48,f13,-0.023996119180095896,0.023996119180095896,0.0,0.508065863524093
48,f8,0.019463687480026706,0.019463687480026706,-0.11607271869254768,0.508065863524093
48,f9,-0.01946368748002669,0.01946368748002669,-0.0959844604226952,0.508065863524093
48,f14,0.017841153764851386,0.017841153764851386,0.0,0.508065863524093
48,f15,-0.01784115376485135,0.01784115376485135,0.0,0.508065863524093
48,f6,0.01745629715283636,0.01745629715283636,-0.8894858172962173,0.508065863524093
48,f7,-0.01745629715283633,0.01745629715283633,-0.17565721509517584,0.508065863524093
48,f2,0.016355119429108035,0.016355119429108035,0.8632277150956549,0.508065863524093
48,f3,-0.016355119429108018,0.016355119429108018,2.6738701407912844,0.508065863524093
49,f1037,0.018821349165333075,0.018821349165333075,,0.508065863524093
49,f1036,-0.018821349165333037,0.018821349165333037,,0.508065863524093
49,f6,0.017784972694907076,0.017784972694907076,-0.18847060015236278,0.508065863524093
49,f7,-0.017784972694907066,0.017784972694907066,0.05582645335208968,0.508065863524093
49,f8,0.015270731129723943,0.015270731129723943,-0.11607271869254768,0.508065863524093
49,f9,-0.015270731129723918,0.015270731129723918,-0.6122297834654636,0.508065863524093
49,f22,0.011709944922564627,0.011709944922564627,0.0,0.508065863524093
49,f23,-0.011709944922564608,0.011709944922564608,0.0,0.508065863524093
49,f14,0.01131374559356103,0.01131374559356103,0.0,0.508065863524093
49,f15,-0.011313745593560985,0.011313745593560985,0.0,0.508065863524093
