threshold,precision,recall,f1,accuracy
0.82,0.2222222222222222,0.03636363636363636,0.0625,0.872
0.83,0.2222222222222222,0.02727272727272727,0.048582995951417,0.8746666666666667
0.8499999999999999,0.19047619047619047,0.01818181818181818,0.03319502074688796,0.8757333333333334
0.84,0.18181818181818182,0.01818181818181818,0.033057851239669415,0.8752
0.8699999999999999,0.2,0.013636363636363636,0.02553191489361702,0.8778666666666667
0.8599999999999999,0.16666666666666666,0.013636363636363636,0.025210084033613446,0.8762666666666666
0.8799999999999999,0.18181818181818182,0.00909090909090909,0.017316017316017316,0.8789333333333333
0.8899999999999999,0.14285714285714285,0.004545454545454545,0.008810572687224669,0.88
0.8999999999999999,0.14285714285714285,0.004545454545454545,0.008810572687224669,0.88
0.9099999999999999,0.0,0.0,0.0,0.8805333333333333
0.9199999999999999,0.0,0.0,0.0,0.8810666666666667
0.9299999999999999,0.0,0.0,0.0,0.8816
0.94,0.0,0.0,0.0,0.8826666666666667
0.95,0.0,0.0,0.0,0.8826666666666667
